"Hormones.SL","Hormones.BRC1_2","Hormones.CK","Hormones.Aux_Shoot","Hormones.ABA","Hormones.Bud_release","Hormones.PAT_Bud","Hormones.Aux_Bud","Hormones.SUC","Hormones.Sustained_growth","Hormones.GA","Hormones.Decap_signal","Hormones.CXE","Hormones.SMXL6_7_8","Hormones.FHY3_FAR1","Hormones.SPL9_15","Hormones.SMXL6_7_8_Transcription","Hormones.Low_R_FR","Hormones.MAX2","Hormones.D14","Hormones.Perception_SL","Hormones.D27","Hormones.MAX3","Hormones.MAX4","Hormones.MAX1","Hormones.LBO","Hormones.CLAMT","Hormones.PhyB","Hormones.High_R_FR","Hormones.PIFs","Hormones.HB21_40_53","Hormones.NCED3","Gene.name","Gene.kind","Gene.SL_n","Gene.BRC1_2_n","Gene.CK_n","Gene.Aux_n","Gene.ABA_n","Gene.PIN_1_3_4_7_n","Gene.Aux_Bud_n","Gene.SUC_n","Gene.GA_n","Gene.Decap_signal_n","Gene.CXE_n","Gene.SMXL6_7_8_n","Gene.FHY3_FAR1_n","Gene.SPL9_15_n","Gene.MAX2_n","Gene.D14_n","Gene.D27_n","Gene.MAX3_n","Gene.MAX4_n","Gene.MAX1_n","Gene.LBO_n","Gene.CLAMT_n","Gene.PhyB_n","Gene.PIFs_n","Gene.HB21_40_53_n","Gene.NCED3_n","Gene.Perception_SL","Gene.SUC_band"
1.1344555721287,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,2,0.727272727272727,1,1.15789473684211,0.979757085020243,1.1344555721287,1.1344555721287,1.1344555721287,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_D14_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,"high"
1.15313890261987,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,2,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,1.15313890261987,1.15313890261987,1,1,2,1,1,"double_overexpression_D14_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,"high"
1.15313890261987,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,2,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,1.15313890261987,1.15313890261987,1,1,1,1.69401779324807,1.69401779324807,"double_overexpression_D14_n_HB21_40_53_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,"high"
1.15313890261987,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,2,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,1.15313890261987,1.15313890261987,1,1,1,0.847008896624035,1.69401779324807,"double_overexpression_D14_n_NCED3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,"high"
1.15313890261987,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,2,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,1.15313890261987,1.15313890261987,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D14_n_Perception_SL","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,4.23529411764706,4.3563025210084,4.61255561047949,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D27_n_MAX3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,4.3563025210084,4.61255561047949,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D27_n_MAX4_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,4.61255561047949,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D27_n_MAX1_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,2.30627780523974,4.61255561047949,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D27_n_LBO_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,2.30627780523974,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D27_n_CLAMT_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,"high"
2.2689111442574,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,1,0.727272727272727,2,2.31578947368421,1.95951417004049,2.2689111442574,2.2689111442574,2.2689111442574,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_D27_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,"high"
2.30627780523974,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,2,1,1,"double_overexpression_D27_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,1.69401779324807,1.69401779324807,"double_overexpression_D27_n_HB21_40_53_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,1.69401779324807,"double_overexpression_D27_n_NCED3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,"high"
2.30627780523974,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,2,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_D27_n_Perception_SL","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,4.3563025210084,4.61255561047949,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX3_n_MAX4_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,4.61255561047949,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX3_n_MAX1_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,2.30627780523974,4.61255561047949,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX3_n_LBO_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,2.30627780523974,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX3_n_CLAMT_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,"high"
2.2689111442574,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,1,0.727272727272727,1,2.31578947368421,1.95951417004049,2.2689111442574,2.2689111442574,2.2689111442574,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_MAX3_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,"high"
2.30627780523974,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,2,1,1,"double_overexpression_MAX3_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,1.69401779324807,1.69401779324807,"double_overexpression_MAX3_n_HB21_40_53_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,1.69401779324807,"double_overexpression_MAX3_n_NCED3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,"high"
2.30627780523974,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,2.11764705882353,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX3_n_Perception_SL","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,4.61255561047949,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX4_n_MAX1_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,2.30627780523974,4.61255561047949,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX4_n_LBO_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,2.30627780523974,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX4_n_CLAMT_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,"high"
2.2689111442574,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,1,0.727272727272727,1,1.15789473684211,1.95951417004049,2.2689111442574,2.2689111442574,2.2689111442574,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_MAX4_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,"high"
2.30627780523974,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,2,1,1,"double_overexpression_MAX4_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,1.69401779324807,1.69401779324807,"double_overexpression_MAX4_n_HB21_40_53_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,1.69401779324807,"double_overexpression_MAX4_n_NCED3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,"high"
2.30627780523974,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,2.1781512605042,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX4_n_Perception_SL","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,2.30627780523974,4.61255561047949,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX1_n_LBO_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,2.30627780523974,4.61255561047949,4.61255561047949,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX1_n_CLAMT_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,"high"
2.2689111442574,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,1,0.727272727272727,1,1.15789473684211,0.979757085020243,2.2689111442574,2.2689111442574,2.2689111442574,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_MAX1_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,"high"
2.30627780523974,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,2.30627780523974,2.30627780523974,2.30627780523974,1,1,2,1,1,"double_overexpression_MAX1_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,1.69401779324807,1.69401779324807,"double_overexpression_MAX1_n_HB21_40_53_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,1.69401779324807,"double_overexpression_MAX1_n_NCED3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,"high"
2.30627780523974,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,2.30627780523974,2.30627780523974,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_MAX1_n_Perception_SL","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,"high"
4.61255561047949,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,4.61255561047949,2.30627780523974,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_LBO_n_CLAMT_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,"high"
2.2689111442574,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,1,0.727272727272727,1,1.15789473684211,0.979757085020243,1.1344555721287,2.2689111442574,1.1344555721287,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_LBO_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,"high"
2.30627780523974,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,2.30627780523974,1.15313890261987,1,1,2,1,1,"double_overexpression_LBO_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,2.30627780523974,1.15313890261987,1,1,1,1.69401779324807,1.69401779324807,"double_overexpression_LBO_n_HB21_40_53_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,"high"
2.30627780523974,0.847007278835811,1.54285714285714,1,1.69400499194558,1.34016641108121,1.18095238095238,1,1.5,1.07212117155308,1,1,1,1.04673419046637,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,2.30627780523974,1.15313890261987,1,1,1,0.847008896624035,1.69401779324807,"double_overexpression_LBO_n_NCED3_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,"high"
2.30627780523974,0.847008896624035,1.54285714285714,1,0.847002495972788,1.64744282596666,1.18095238095238,1,1.5,1.31795654439443,1,1,1,1.04673812053525,1,0.988450421266927,0.977164581992039,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,2.30627780523974,1.15313890261987,1,1,1,0.847008896624035,0.847002495972788,"double_overexpression_LBO_n_Perception_SL","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,"high"
2.2689111442574,0.728719318175449,1.60975609756098,1,0.72870754365412,1.79888255953217,1.20325203252033,1,1.5,1.43908036051316,1,1,1,1.12407358604937,1,0.969911977994607,0.941581648630731,1,0.727272727272727,1,0.727272727272727,1,1.15789473684211,0.979757085020243,1.1344555721287,2.2689111442574,2.2689111442574,2,1,1,0.728723383209404,0.728723383209404,"double_overexpression_CLAMT_n_PhyB_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,"high"
2.30627780523974,1.27297238546785,1.54285714285714,1,1,1.42423653905485,1.18095238095238,1,1.5,1.13938923124388,1,1,1,1.04673812053525,1,0.988454219217378,0.977172005455473,1,0.888888888888889,1,0.888888888888889,1,1.05882352941176,1.0890756302521,1.15313890261987,2.30627780523974,2.30627780523974,1,1,2,1,1,"double_overexpression_CLAMT_n_PIFs_n","double_overexpression",1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,"high"
